contiguous,contract,family,freeze_time,poc_inside,profile_id,session_date,source_date,volume_POC,volume_VAH,volume_VAL,volume_value_area_share,volume_value_area_tick_count,year
true,NQU9,full_overnight,2019-09-11T09:30:00-04:00,true,29c43aa1ea695f32fd3e,2019-09-11,2019-09-11,7828.125,7836,7810.75,0.7027505788730941830731456995,101,2019
true,NQM9,prior_rth,2019-03-22T16:00:00-04:00,true,2a1e2d43e9842bf64cf0,2019-03-25,2019-03-22,7396.625,7445.75,7355.25,0.7012297424242413201438521729,362,2019
true,NQM9,opening_hour_rth,2019-04-18T10:30:00-04:00,true,2a50c59817dcf4c64dbd,2019-04-18,2019-04-18,7700.875,7711.75,7684.25,0.7056359754909190502952280638,110,2019
true,NQM9,midnight,2019-06-06T09:30:00-04:00,true,2a5cc4835b438d7c40ff,2019-06-06,2019-06-06,7254.125,7263,7232.5,0.7014465314327839187591319977,122,2019
true,NQZ9,midnight,2019-10-08T09:30:00-04:00,true,2a65dd516393776ddb25,2019-10-08,2019-10-08,7694.375,7736,7665.5,0.7024006348524316189400033031,282,2019
true,NQZ9,midnight,2019-09-27T09:30:00-04:00,true,2a6c8f00aaf5989d4d20,2019-09-27,2019-09-27,7805.875,7808.5,7787.75,0.7041740394339931872357927037,83,2019
true,NQZ9,midnight,2019-11-18T09:30:00-05:00,true,2a9b308930ac57cab6bc,2019-11-18,2019-11-18,8314.125,8340.75,8308,0.7052073707241895535825365376,131,2019
true,NQZ9,full_overnight,2019-10-28T09:30:00-04:00,true,2aeb843eea8f9f45d835,2019-10-28,2019-10-28,8057.875,8066.5,8052,0.7062402685391274720810069479,58,2019
true,NQM9,prior_rth,2019-04-22T16:00:00-04:00,true,2b24dd8a1884d59449f1,2019-04-23,2019-04-22,7724.625,7733.75,7701.25,0.7024863257341578534901853614,130,2019
true,NQM9,opening_hour_rth,2019-04-08T10:30:00-04:00,true,2b453fdac920a5cd50d0,2019-04-08,2019-04-08,7576.125,7584.75,7569.5,0.7097331453707043870727365891,61,2019
true,NQU9,opening_hour_rth,2019-08-05T10:30:00-04:00,true,2b58beb16a5ab6a36665,2019-08-05,2019-08-05,7496.875,7513.25,7486.75,0.7007799313025788342365836242,106,2019
true,NQU9,midnight,2019-08-08T09:30:00-04:00,true,2ba9d769650ec33a240c,2019-08-08,2019-08-08,7592.875,7602.5,7575.75,0.7027824730884770092697807122,107,2019
true,NQM9,opening_hour_rth,2019-04-10T10:30:00-04:00,true,2c4eed264ee3a191125a,2019-04-10,2019-04-10,7605.375,7609.75,7601.25,0.7060329111201052532416329338,34,2019
true,NQU9,opening_hour_rth,2019-08-01T10:30:00-04:00,true,2c563a2cf6364f4e9f77,2019-08-01,2019-08-01,7917.375,7951.75,7905.75,0.7014377735280039607142385365,184,2019
true,NQH0,prior_rth,2019-12-17T16:00:00-05:00,true,2c8a826248089645f60a,2019-12-18,2019-12-17,8607.375,8611,8602.5,0.7100501115521999054966803255,34,2019
true,NQU9,full_overnight,2019-08-12T09:30:00-04:00,true,2ca23c3f08d22a188c78,2019-08-12,2019-08-12,7613.125,7664.5,7587,0.7011285921001198023178666524,310,2019
true,NQH9,midnight,2019-02-14T09:30:00-05:00,true,2cbb2ab479b19fd7168c,2019-02-14,2019-02-14,7042.625,7055.75,7011.75,0.7019888234703009840637218374,176,2019
true,NQZ9,opening_hour_rth,2019-09-16T10:30:00-04:00,true,2d184b4b0f948e1f2d10,2019-09-16,2019-09-16,7886.625,7892.25,7873.5,0.705105601243656240863014649,75,2019
true,NQZ9,opening_hour_rth,2019-11-13T10:30:00-05:00,true,2d1b78e305a53c8adcb7,2019-11-13,2019-11-13,8260.375,8262.5,8244.5,0.7027351872315112507450479671,72,2019
true,NQH9,opening_hour_rth,2019-03-05T10:30:00-05:00,true,2d443ff087ce9ac1cda6,2019-03-05,2019-03-05,7150.125,7158.5,7140,0.7003658435985897322798594694,74,2019
true,NQH9,prior_rth,2019-02-27T16:00:00-05:00,true,2d44b5c8d87212ef19be,2019-02-28,2019-02-27,7120.875,7128,7078.75,0.700695642177086175927434065,197,2019
true,NQM9,prior_rth,2019-03-21T16:00:00-04:00,true,2d5683767bb77e63d7f2,2019-03-22,2019-03-21,7481.625,7528.25,7450,0.7006506584663846460574254452,313,2019
true,NQM9,opening_hour_rth,2019-04-22T10:30:00-04:00,true,2de75a9626c443bcc9bb,2019-04-22,2019-04-22,7699.125,7708.5,7683.75,0.7036940746573224274380856625,99,2019
true,NQM9,opening_hour_rth,2019-04-01T10:30:00-04:00,true,2e30534cd2c73e3ef699,2019-04-01,2019-04-01,7467.625,7476.75,7458,0.702809460514700682117612484,75,2019
true,NQU9,opening_hour_rth,2019-07-10T10:30:00-04:00,true,2e850e05c5e103597359,2019-07-10,2019-07-10,7922.875,7940.5,7906.25,0.7058666296882431968462081776,137,2019
true,NQH9,prior_rth,2019-01-31T16:00:00-05:00,true,2ebce92ae79229e38102,2019-02-01,2019-01-31,6902.375,6930.5,6892.5,0.7011988892167336534841148959,152,2019
true,NQM9,prior_rth,2019-05-06T16:00:00-04:00,true,2ed6262fa9bb3ebbdd82,2019-05-07,2019-05-06,7755.625,7785.25,7731.5,0.7000100541110625242252918974,215,2019
true,NQM9,full_overnight,2019-06-13T09:30:00-04:00,true,2ee666e88813903a19bb,2019-06-13,2019-06-13,7509.125,7519.5,7460.5,0.704419109547635748189083821,236,2019
true,NQH9,full_overnight,2019-01-17T09:30:00-05:00,true,2f76272ee895569043a4,2019-01-17,2019-01-17,6656.875,6662.25,6635,0.7014381005907972645299858985,109,2019
true,NQU9,prior_rth,2019-08-29T16:00:00-04:00,true,302741edf45ec79dd1f9,2019-08-30,2019-08-29,7714.625,7721.5,7701.25,0.7005681060187832878022232134,81,2019
true,NQZ9,midnight,2019-11-26T09:30:00-05:00,true,304397837f449ea8c3d8,2019-11-26,2019-11-26,8381.625,8383.75,8375.25,0.7016388610845228869379179422,34,2019
true,NQU9,midnight,2019-08-16T09:30:00-04:00,true,309dcd0720a714f85815,2019-08-16,2019-08-16,7590.875,7596.75,7560.25,0.7024142636528572465826979082,146,2019
true,NQZ9,prior_rth,2019-12-12T16:00:00-05:00,true,31662180667809da2f89,2019-12-13,2019-12-12,8441.625,8473.25,8419,0.7022503243339001142771558936,217,2019
true,NQH9,prior_rth,2019-01-22T16:00:00-05:00,true,31c34462775a5e6ff495,2019-01-23,2019-01-22,6656.875,6714.25,6611.5,0.7015432117175651552047861556,411,2019
true,NQM9,opening_hour_rth,2019-05-08T10:30:00-04:00,true,324f8c9dc7a09c9da061,2019-05-08,2019-05-08,7646.375,7654.25,7631.25,0.7003186376205114992564608169,92,2019
true,NQU9,opening_hour_rth,2019-08-28T10:30:00-04:00,true,326d4d661cc78853594e,2019-08-28,2019-08-28,7547.875,7564.25,7522.25,0.7034678901600813769437029421,168,2019
true,NQM9,full_overnight,2019-04-30T09:30:00-04:00,true,3272d12d00407b7aac52,2019-04-30,2019-04-30,7805.125,7808.25,7790.5,0.7081152658945081932202516673,71,2019
true,NQM9,full_overnight,2019-04-02T09:30:00-04:00,true,32c6b59c0024d31a2568,2019-04-02,2019-04-02,7493.875,7502,7486.25,0.7073844277745186616738132859,63,2019
true,NQZ9,midnight,2019-11-22T09:30:00-05:00,true,333fa3f842ec6e2fdfb7,2019-11-22,2019-11-22,8295.625,8301,8289.5,0.7037999722322204275652526649,46,2019
true,NQU9,opening_hour_rth,2019-08-22T10:30:00-04:00,true,337c2c13cbe4f5722866,2019-08-22,2019-08-22,7760.125,7772.75,7739.25,0.7029142204106955709424874484,134,2019
true,NQZ9,full_overnight,2019-10-10T09:30:00-04:00,true,33b480821e7b2249aca5,2019-10-10,2019-10-10,7693.875,7710.5,7649.75,0.7002349206143324369029233019,243,2019
true,NQH9,full_overnight,2019-01-25T09:30:00-05:00,true,34446f8e45eeece99564,2019-01-25,2019-01-25,6736.375,6761.25,6715.5,0.7020987897558386616912595156,183,2019
true,NQZ9,midnight,2019-12-06T09:30:00-05:00,true,34522fd25bc87478ab69,2019-12-06,2019-12-06,8334.625,8367.25,8319,0.700932093294055284722403261,193,2019
true,NQM9,opening_hour_rth,2019-03-27T10:30:00-04:00,true,346f255e63f5bc4ec9e5,2019-03-27,2019-03-27,7378.625,7398.75,7375,0.7009584265754481692286833931,95,2019
true,NQH9,opening_hour_rth,2019-01-10T10:30:00-05:00,true,347ed91c8ab55051a882,2019-01-10,2019-01-10,6551.875,6563.5,6537.75,0.7021126113262684351353920102,103,2019
true,NQH9,full_overnight,2019-01-15T09:30:00-05:00,true,348abe9d63f012ac5cc4,2019-01-15,2019-01-15,6571.625,6590.5,6564.25,0.7041940071905593892842664854,105,2019
true,NQM9,full_overnight,2019-05-07T09:30:00-04:00,true,34aa83b1a7d8bf751b58,2019-05-07,2019-05-07,7745.625,7768,7719.5,0.701310067369475700129094201,194,2019
true,NQH9,prior_rth,2019-02-05T16:00:00-05:00,true,355fb27aefede6e5d1af,2019-02-06,2019-02-05,7022.125,7026,6999.75,0.7035495704078234447264058187,105,2019
true,NQM9,midnight,2019-04-08T09:30:00-04:00,true,35ab1703f7bfb17a00e2,2019-04-08,2019-04-08,7591.875,7595.5,7587.5,0.7051900149291326192982355956,32,2019
true,NQU9,prior_rth,2019-07-08T16:00:00-04:00,true,3615b7fa5c79f0a6da11,2019-07-09,2019-07-08,7796.875,7807.25,7786.75,0.7049331058939143609989222806,82,2019
true,NQM9,midnight,2019-06-05T09:30:00-04:00,true,381393f2be79d49b829e,2019-06-05,2019-06-05,7235.125,7242.25,7209.5,0.7007022951497271737178723601,131,2019
true,NQZ9,prior_rth,2019-10-11T16:00:00-04:00,true,38d15c020c2f68fe82c5,2019-10-14,2019-10-11,7881.625,7904.5,7870.75,0.7014247872398376865713735789,135,2019
true,NQU9,midnight,2019-08-28T09:30:00-04:00,true,38d449454bc9651ef4c0,2019-08-28,2019-08-28,7569.375,7579.5,7536.5,0.7021350757958465612429055873,172,2019
true,NQM9,midnight,2019-04-04T09:30:00-04:00,true,39775f059b922efc7973,2019-04-04,2019-04-04,7568.625,7573.5,7565.5,0.7123281118788842666648092363,32,2019
true,NQM9,full_overnight,2019-03-13T09:30:00-04:00,true,39e6c9cd67ff6c09891a,2019-03-13,2019-03-13,7240.875,7249.75,7214,0.7022702319213776247219966099,143,2019
true,NQM9,full_overnight,2019-04-25T09:30:00-04:00,true,39f39263a8a004be5deb,2019-04-25,2019-04-25,7859.875,7870.75,7853.75,0.7003360869657241813228729089,68,2019
true,NQM9,prior_rth,2019-05-31T16:00:00-04:00,true,3a16bf3e2255a790ad8f,2019-06-03,2019-05-31,7156.625,7169.5,7138.75,0.7002716180236626815326752579,123,2019
true,NQH9,prior_rth,2019-01-10T16:00:00-05:00,true,3a671e7bbc1d0e4c6d99,2019-01-11,2019-01-10,6600.625,6630.5,6574.5,0.7006624928563853421286365788,224,2019
true,NQH9,prior_rth,2019-03-05T16:00:00-05:00,true,3aa53503c3b27ef8941c,2019-03-06,2019-03-05,7162.375,7173,7148.5,0.7023656809396413325498017612,98,2019
true,NQM9,opening_hour_rth,2019-05-16T10:30:00-04:00,true,3ac46a150a73d4dc6692,2019-05-16,2019-05-16,7579.125,7587.5,7526.5,0.7013043691359056765745481716,244,2019
true,NQZ9,full_overnight,2019-10-14T09:30:00-04:00,true,3acc661ca0177e5158b6,2019-10-14,2019-10-14,7841.125,7874.25,7821.75,0.7006077347417723995909906026,210,2019
true,NQU9,opening_hour_rth,2019-07-17T10:30:00-04:00,true,3adfe5bbcf05c174f67d,2019-07-17,2019-07-17,7957.875,7962,7947.75,0.7101704852176725230739967124,57,2019
true,NQM9,opening_hour_rth,2019-04-09T10:30:00-04:00,true,3b622134821070bfa513,2019-04-09,2019-04-09,7605.875,7614.5,7598.75,0.7022308097859185769379344466,63,2019
true,NQM9,prior_rth,2019-05-20T16:00:00-04:00,true,3bafe96c0f0e25eb925e,2019-05-21,2019-05-20,7394.125,7417,7380.5,0.7018419744074857622080408152,146,2019
true,NQZ9,midnight,2019-11-14T09:30:00-05:00,true,3c00031f5a6a4aa13c16,2019-11-14,2019-11-14,8254.375,8262.5,8246,0.7022553528185218657168219171,66,2019
true,NQU9,prior_rth,2019-06-26T16:00:00-04:00,true,3c2e86e70601c2801d5c,2019-06-27,2019-06-26,7687.125,7715.5,7671,0.701032652336183130699663761,178,2019
true,NQH9,opening_hour_rth,2019-02-11T10:30:00-05:00,true,3ca7f332ff0c526a278b,2019-02-11,2019-02-11,6937.125,6946.25,6927,0.70419174462452422939468181,77,2019
true,NQH9,midnight,2019-01-16T09:30:00-05:00,true,3d6d6d809928765d5a7f,2019-01-16,2019-01-16,6685.625,6689.5,6678,0.7073980762342969593531030812,46,2019
true,NQZ9,full_overnight,2019-10-23T09:30:00-04:00,true,3d83d61d74d998e48024,2019-10-23,2019-10-23,7846.125,7860.75,7832.5,0.7027812294125226653404764628,113,2019
true,NQM9,midnight,2019-06-10T09:30:00-04:00,true,3e4fc94b9f8b6920816c,2019-06-10,2019-06-10,7444.125,7462.25,7437.25,0.7076561420249872417393918374,100,2019
true,NQH9,midnight,2019-02-11T09:30:00-05:00,true,3e8ef369c26c1b749d4a,2019-02-11,2019-02-11,6950.875,6957.75,6936.25,0.7020897706618561174305373518,86,2019
true,NQZ9,opening_hour_rth,2019-09-18T10:30:00-04:00,true,3f1c83cdc5d6dd251950,2019-09-18,2019-09-18,7892.625,7897,7888.75,0.7108514669361455334135811971,33,2019
true,NQH9,prior_rth,2019-01-25T16:00:00-05:00,true,3f79db08e6b187e96183,2019-01-28,2019-01-25,6789.875,6802,6778,0.701039900016092608705926626,96,2019
true,NQH9,opening_hour_rth,2019-01-14T10:30:00-05:00,true,3f7ef1ad64b47a570a58,2019-01-14,2019-01-14,6537.875,6548,6529.75,0.7049189028970734092979819035,73,2019
true,NQU9,midnight,2019-06-21T09:30:00-04:00,true,401a037b141cc8ddf57b,2019-06-21,2019-06-21,7743.625,7755,7740,0.7037686183843396966045783805,60,2019
true,NQM9,full_overnight,2019-06-06T09:30:00-04:00,true,40601e4f653fb6bbe313,2019-06-06,2019-06-06,7254.125,7263,7227.25,0.7004759262579374053514672266,143,2019
true,NQU9,prior_rth,2019-09-13T16:00:00-04:00,true,4122a4d398e29ea0a286,2019-09-16,2019-09-13,7896.875,7908.5,7889.75,0.7005196318837162732446062662,75,2019
true,NQZ9,opening_hour_rth,2019-11-08T10:30:00-05:00,true,421b38e514b0f8719992,2019-11-08,2019-11-08,8213.125,8226,8200.25,0.7048695536116555986448415941,103,2019
true,NQH9,full_overnight,2019-02-08T09:30:00-05:00,true,425b5a20ecf45054c198,2019-02-08,2019-02-08,6873.375,6898.75,6854.25,0.7036893690147410221654409533,178,2019
true,NQZ9,prior_rth,2019-11-07T16:00:00-05:00,true,4260d383564fd4cc961f,2019-11-08,2019-11-07,8266.625,8273.25,8239.5,0.7006499576490551411410603307,135,2019
true,NQZ9,full_overnight,2019-10-15T09:30:00-04:00,true,432571d7728f9b87e33b,2019-10-15,2019-10-15,7877.375,7892,7863.75,0.7018771064790372859798264669,113,2019
true,NQM9,opening_hour_rth,2019-05-01T10:30:00-04:00,true,4362f30894bea65abd10,2019-05-01,2019-05-01,7842.125,7848,7836.75,0.7059770438046455442550687913,45,2019
true,NQU9,opening_hour_rth,2019-09-13T10:30:00-04:00,true,43a55c2f8f24c68a7ce4,2019-09-13,2019-09-13,7904.375,7909,7891.5,0.7031908704618019728305452198,70,2019
true,NQZ9,prior_rth,2019-09-18T16:00:00-04:00,true,44547a153f8d41a12bff,2019-09-19,2019-09-18,7892.375,7915.5,7855,0.7007195204932197309432305454,242,2019
true,NQU9,opening_hour_rth,2019-07-30T10:30:00-04:00,true,4461ffac5c48afe2512b,2019-07-30,2019-07-30,7963.625,7972.75,7955,0.7016288097820366838493083181,71,2019
true,NQM9,prior_rth,2019-04-09T16:00:00-04:00,true,448186bd7b87bc2cd0cf,2019-04-10,2019-04-09,7593.375,7611,7589,0.7059025783426748114866690354,88,2019
true,NQH9,prior_rth,2019-01-02T16:00:00-05:00,true,448f27e8b9dd32d8647d,2019-01-03,2019-01-02,6342.625,6406.25,6301.5,0.7011713723811730962592183958,419,2019
true,NQM9,opening_hour_rth,2019-05-23T10:30:00-04:00,true,45406fd53ef3d7b15416,2019-05-23,2019-05-23,7316.875,7331,7309,0.7049330944291905139954072062,88,2019
true,NQM9,opening_hour_rth,2019-04-03T10:30:00-04:00,true,4546da75d235c0f428a1,2019-04-03,2019-04-03,7566.625,7570.25,7557.75,0.7041769340586497152005710105,50,2019
true,NQH9,midnight,2019-01-03T09:30:00-05:00,true,458039a9051a0e8d9fe1,2019-01-03,2019-01-03,6198.375,6241.25,6190.75,0.7005047091914995085962468325,202,2019
true,NQU9,full_overnight,2019-08-21T09:30:00-04:00,true,4588eb8215374e454fd6,2019-08-21,2019-08-21,7733.375,7751,7711,0.7007374110645064758650152409,160,2019
true,NQZ9,opening_hour_rth,2019-10-28T10:30:00-04:00,true,459b16b3c09a43df8d6f,2019-10-28,2019-10-28,8093.125,8097,8086,0.7044579069979934377316822178,44,2019
true,NQU9,full_overnight,2019-08-16T09:30:00-04:00,true,45a18657d482fd9f93f9,2019-08-16,2019-08-16,7590.875,7596.75,7549.75,0.7030577105262576986344043693,188,2019
true,NQM9,full_overnight,2019-05-03T09:30:00-04:00,true,4614f113a6422c48de5c,2019-05-03,2019-05-03,7774.875,7792.75,7759.5,0.7030134821152524469711781837,133,2019
true,NQU9,full_overnight,2019-07-26T09:30:00-04:00,true,46313714c2285bace5d7,2019-07-26,2019-07-26,8004.625,8018,8001.5,0.7021863377949159643931460492,66,2019
true,NQZ9,opening_hour_rth,2019-11-27T10:30:00-05:00,true,46a23d4be003b4ef452b,2019-11-27,2019-11-27,8414.375,8416.75,8406.75,0.7098018950307759338458327519,40,2019
true,NQZ9,midnight,2019-09-20T09:30:00-04:00,true,46a88873f048272aac67,2019-09-20,2019-09-20,7937.125,7943.25,7928.25,0.7097891369923922215502238197,60,2019
true,NQU9,prior_rth,2019-08-05T16:00:00-04:00,true,46ffa5cc9f86a1004e43,2019-08-06,2019-08-05,7496.875,7513,7418.75,0.7022494931280078449052065799,377,2019
true,NQH9,full_overnight,2019-03-07T09:30:00-05:00,true,47fa300cb84a63e45c54,2019-03-07,2019-03-07,7099.625,7115.5,7094.25,0.7027832785211076738970161129,85,2019
true,NQU9,opening_hour_rth,2019-08-19T10:30:00-04:00,true,484aac2b60cee6f3f08b,2019-08-19,2019-08-19,7719.375,7729,7695.5,0.7004889752949868391165263603,134,2019
true,NQZ9,midnight,2019-11-20T09:30:00-05:00,true,488b044565010d021b27,2019-11-20,2019-11-20,8315.375,8318,8301.5,0.7057424574716622250209812085,66,2019
true,NQZ9,midnight,2019-12-11T09:30:00-05:00,true,4900722e3454efa2b741,2019-12-11,2019-12-11,8379.375,8387.5,8365.5,0.7077357493490157038674844595,88,2019
true,NQU9,midnight,2019-08-12T09:30:00-04:00,true,4939be1dea43736302d1,2019-08-12,2019-08-12,7613.125,7642.75,7587,0.7000325390328125557884857685,223,2019
true,NQZ9,prior_rth,2019-11-01T16:00:00-04:00,true,4976f21b828de39ef355,2019-11-04,2019-11-01,8145.875,8159.75,8131.75,0.7004078862244058690116988376,112,2019
true,NQH9,opening_hour_rth,2019-02-06T10:30:00-05:00,true,49f02b505aef08b43f21,2019-02-06,2019-02-06,7033.375,7038.75,6994.5,0.7017758252983977920355568322,177,2019
true,NQM9,full_overnight,2019-03-27T09:30:00-04:00,true,4a5138660c923fc95502,2019-03-27,2019-03-27,7371.125,7387.75,7365.75,0.7029017247179671158890119809,88,2019
true,NQU9,midnight,2019-07-15T09:30:00-04:00,true,4a7cb3d1eafd37461ace,2019-07-15,2019-07-15,7980.875,7985,7968.5,0.7079301793098460195734449708,66,2019
true,NQZ9,opening_hour_rth,2019-10-14T10:30:00-04:00,true,4afef87e75113cfc088b,2019-10-14,2019-10-14,7855.625,7863,7844.25,0.7018758092627438580629759365,75,2019
true,NQM9,opening_hour_rth,2019-03-11T10:30:00-04:00,true,4b5302c1de7ffae28588,2019-03-11,2019-03-11,7130.375,7134.5,7109,0.7055884283926921329098175358,102,2019
true,NQZ9,opening_hour_rth,2019-09-30T10:30:00-04:00,true,4b6eb781a53d7f11c259,2019-09-30,2019-09-30,7734.625,7748.25,7723.25,0.7012960248418817359764071319,100,2019
true,NQU9,midnight,2019-09-06T09:30:00-04:00,true,4bbff8de55021d4e4688,2019-09-06,2019-09-06,7876.375,7882.5,7867.25,0.7063186786516894661316120162,61,2019
true,NQU9,full_overnight,2019-09-06T09:30:00-04:00,true,4c341d06fc909ccf6544,2019-09-06,2019-09-06,7870.875,7882.5,7867.75,0.7064882529505106906834077425,59,2019
true,NQZ9,opening_hour_rth,2019-11-26T10:30:00-05:00,true,4cff69be921b2fa62318,2019-11-26,2019-11-26,8383.125,8385.25,8374.5,0.704317424716937396249283306,43,2019
true,NQH9,full_overnight,2019-02-13T09:30:00-05:00,true,4d0f4628cfb7bc951e3b,2019-02-13,2019-02-13,7046.875,7056,7042.25,0.7091643337955061631315787967,55,2019
true,NQM9,prior_rth,2019-06-13T16:00:00-04:00,true,4d1875a95a73a3f1300c,2019-06-14,2019-06-13,7514.375,7520,7499.5,0.7042796048313824623249164352,82,2019
true,NQM9,midnight,2019-05-08T09:30:00-04:00,true,4d2f55e60cfa3b35a665,2019-05-08,2019-05-08,7628.875,7644.75,7606.75,0.7002285512552064995406513596,152,2019
true,NQH0,full_overnight,2019-12-30T09:30:00-05:00,true,4d4a0c21ce691a46d581,2019-12-30,2019-12-30,8789.125,8800.25,8782.25,0.7050220071128473679172000227,72,2019
true,NQH9,opening_hour_rth,2019-01-31T10:30:00-05:00,true,4d66678100678f52931a,2019-01-31,2019-01-31,6848.125,6882.5,6841.25,0.7019341490743753225580737614,165,2019
true,NQH9,full_overnight,2019-02-01T09:30:00-05:00,true,4d7cce5e7f609e4e753b,2019-02-01,2019-02-01,6886.875,6896.75,6878.25,0.7007358297963731814102357665,74,2019
true,NQU9,prior_rth,2019-08-01T16:00:00-04:00,true,4dccfe80b22701801a08,2019-08-02,2019-08-01,7995.375,8014.25,7837.75,0.700356563021945498440883083,706,2019
true,NQU9,opening_hour_rth,2019-06-26T10:30:00-04:00,true,4e662c25492e13c3a9d0,2019-06-26,2019-06-26,7700.625,7708.75,7684.75,0.7052732299744640991443947366,96,2019
true,NQM9,opening_hour_rth,2019-05-21T10:30:00-04:00,true,4ea088f3bbdb60da20ff,2019-05-21,2019-05-21,7452.875,7457,7439.75,0.7061653435957318828010943733,69,2019
true,NQZ9,opening_hour_rth,2019-12-10T10:30:00-05:00,true,4f292597a3ccb95ef7ee,2019-12-10,2019-12-10,8361.125,8372.75,8344.5,0.7011915229319733202935644655,113,2019
true,NQU9,prior_rth,2019-07-22T16:00:00-04:00,true,505367eeb6e15c57d9cd,2019-07-23,2019-07-22,7897.125,7916.5,7893.5,0.70041536420317444551594873,92,2019
true,NQZ9,opening_hour_rth,2019-09-23T10:30:00-04:00,true,509bc46881b8a6b8eff4,2019-09-23,2019-09-23,7831.375,7841,7822.75,0.7013288344657333298882210137,73,2019
true,NQZ9,midnight,2019-11-19T09:30:00-05:00,true,50c207421f9d12a4c7d4,2019-11-19,2019-11-19,8368.125,8372,8355,0.7029001186571465342482686649,68,2019
true,NQZ9,opening_hour_rth,2019-11-07T10:30:00-05:00,true,50e135974f66938f5246,2019-11-07,2019-11-07,8253.125,8262.5,8246.75,0.702452739976165763272210049,63,2019
true,NQZ9,full_overnight,2019-10-04T09:30:00-04:00,true,512ec3c7c196c38caa84,2019-10-04,2019-10-04,7639.625,7672.5,7625,0.7024317497159487404196021086,190,2019
true,NQZ9,full_overnight,2019-11-27T09:30:00-05:00,true,522086f071bdf0f45c75,2019-11-27,2019-11-27,8415.875,8427,8410,0.7024831826108650701402640055,68,2019
true,NQU9,prior_rth,2019-06-28T16:00:00-04:00,true,5237569345f17260e4d1,2019-07-01,2019-06-28,7676.625,7690.5,7669.25,0.7026936869769868185108313604,85,2019
true,NQM9,opening_hour_rth,2019-04-11T10:30:00-04:00,true,52402be088298f6da024,2019-04-11,2019-04-11,7625.375,7632,7616.25,0.7046359029708416958517800897,63,2019
true,NQM9,opening_hour_rth,2019-05-17T10:30:00-04:00,true,5245643c73b588449bd4,2019-05-17,2019-05-17,7540.375,7560.5,7533.25,0.7017599961184390730770269684,109,2019
true,NQZ9,prior_rth,2019-10-09T16:00:00-04:00,true,53600426f6b0be353e94,2019-10-10,2019-10-09,7703.375,7719,7681.25,0.7037576120173070605394455243,151,2019
true,NQH9,opening_hour_rth,2019-01-07T10:30:00-05:00,true,53b0b7be7f7916c52f9d,2019-01-07,2019-01-07,6434.625,6449.75,6430,0.7041268746646263273805955871,79,2019
true,NQU9,prior_rth,2019-08-07T16:00:00-04:00,true,540f0a16d5e6ba953787,2019-08-08,2019-08-07,7474.125,7559.25,7467,0.700055533523423279192847315,369,2019
true,NQM9,opening_hour_rth,2019-03-20T10:30:00-04:00,true,5427bc7379abfa0e68c9,2019-03-20,2019-03-20,7375.125,7379.25,7366.75,0.7101545360114798660945548253,50,2019
true,NQU9,opening_hour_rth,2019-09-06T10:30:00-04:00,true,542d5cbe27884ba75bae,2019-09-06,2019-09-06,7848.125,7861.5,7845.25,0.7010496199500479216112732831,65,2019
true,NQU9,opening_hour_rth,2019-07-15T10:30:00-04:00,true,54363ae133ba5b4b2b49,2019-07-15,2019-07-15,7972.625,7976,7965.5,0.7090948316418261723457314725,42,2019
true,NQH9,midnight,2019-02-25T09:30:00-05:00,true,54754cba274f9b26b7d9,2019-02-25,2019-02-25,7135.375,7144,7115.5,0.7030789985508351765692929599,114,2019
true,NQZ9,midnight,2019-10-18T09:30:00-04:00,true,5484e9d74ff349b10b7c,2019-10-18,2019-10-18,7950.625,7955.25,7936.75,0.7007709428814601706293203776,74,2019
true,NQH0,midnight,2019-12-20T09:30:00-05:00,true,54c534a94b3b3d47b6db,2019-12-20,2019-12-20,8670.125,8694.25,8665.75,0.7007302560337437038314760883,114,2019
true,NQH9,prior_rth,2019-01-30T16:00:00-05:00,true,550afe5bc0a2e159ad82,2019-01-31,2019-01-30,6722.375,6799.25,6696,0.7019592245049441655365880459,413,2019
true,NQM9,full_overnight,2019-05-13T09:30:00-04:00,true,5510693327749c5947ef,2019-05-13,2019-05-13,7412.875,7513.75,7403.25,0.7008265197953800635895581489,442,2019
true,NQM9,midnight,2019-04-26T09:30:00-04:00,true,55329b93466b7a0da387,2019-04-26,2019-04-26,7806.375,7825.5,7794.25,0.7060200416284799747915764524,125,2019
true,NQZ9,midnight,2019-09-26T09:30:00-04:00,true,5572b25b4728ef072ac5,2019-09-26,2019-09-26,7830.875,7835.25,7809,0.7018321353503375110169941874,105,2019
true,NQU9,midnight,2019-08-05T09:30:00-04:00,true,55810226da70f6ec3f2a,2019-08-05,2019-08-05,7555.375,7586,7535.25,0.7020732700656175138028965448,203,2019
true,NQZ9,prior_rth,2019-10-10T16:00:00-04:00,true,558351b00d1036400a49,2019-10-11,2019-10-10,7752.875,7763.25,7722.25,0.7000566929758929030824571702,164,2019
true,NQU9,prior_rth,2019-08-30T16:00:00-04:00,true,5610249356312d8cfedf,2019-09-03,2019-08-30,7678.625,7708,7646,0.7001309742843279490046870131,248,2019
true,NQH9,midnight,2019-02-13T09:30:00-05:00,true,56781abc559369d1230d,2019-02-13,2019-02-13,7046.875,7057,7044.5,0.7004155071890892647753228842,50,2019
true,NQU9,opening_hour_rth,2019-08-16T10:30:00-04:00,true,56bc7f14dc158e61fb8d,2019-08-16,2019-08-16,7573.875,7582.25,7563,0.7015937376153464835753888195,77,2019
